*** New Run, Seed = 1058617387; External Seed =1750015104 *** NoCars = 0; CarMaxDeceleration = 0.15625; CarMaxSpeed = 2.5; CarMaxAcceleration = 0.1; CarMaxTurning = 15.0; NoObstacles = 0.
Failure when adding junction: 3; unable to locate intersection on road.
Failure when adding junction: 4; unable to locate intersection on road.
Failure when adding junction: 10; unable to locate intersection on road.
Failure when adding junction: 11; unable to locate intersection on road.
Failure when adding junction: 12; unable to locate intersection on road.
Junctions added: 10/15; roads added: 11.
Obstacles added: 4/8.
Car obstacles added: 19/19.
Step: 3, Car: 57 entering junction 34, at speed: 0.2, bearing: 270.0.
Step: 1070, Car: 341 leaving junction, at speed: 0.43750000000000067, bearing: 38.335930441635846.
Step: 1070, Car: 62 leaving junction, at speed: 0.47499999999999987, bearing: 181.63850361458483.
Step: 1071, Car: 1029 entering junction 31, at speed: 0.2, bearing: 269.99993365390117.
Step: 1073, Car: 51 entering junction 29, at speed: 0.16875000000000012, bearing: 89.99973450632649.
Step: 1073, Car: 65 leaving junction, at speed: 0.5312499999999999, bearing: 18.354591755749404.
Step: 1076, Car: 1025 entering junction 25, at speed: 0.21250000000000108, bearing: 6.704987230376746E-6.
Step: 1077, Car: 65 entering junction 27, at speed: 0.2624999999999999, bearing: 18.354591755749404.
Step: 1079, Car: 52 entering junction 15, at speed: 0.31249999999999906, bearing: 179.97554480950097.
Step: 1081, Car: 54 entering junction 40, at speed: 0.20625000000000193, bearing: 90.00000000000065.
Step: 1082, Car: 1025 leaving junction, at speed: 0.45625000000000104, bearing: 67.94634631898722.
Step: 1084, Car: 52 leaving junction, at speed: 0.556249999999999, bearing: 257.58845810923424.
Step: 1087, Car: 51 leaving junction, at speed: 0.54375, bearing: 37.25348224179217.
Step: 1090, Car: 65 leaving junction, at speed: 0.5374999999999998, bearing: 0.20504870084858126.
Step: 1091, Car: 54 leaving junction, at speed: 0.4375000000000018, bearing: 285.0000000000007.
Step: 1097, Car: 64 entering junction 3, at speed: 0.23749999999999982, bearing: 359.5640005602013.
Step: 1101, Car: 67 entering junction 27, at speed: 0.2, bearing: 179.99381991006555.
Step: 1106, Car: 62 entering junction 33, at speed: 0.26249999999999984, bearing: 180.02747468763832.
Step: 1107, Car: 58 entering junction 11, at speed: 0.24999999999999983, bearing: 89.99776679962973.
Step: 1111, Car: 64 leaving junction, at speed: 0.5124999999999996, bearing: 0.02239184417094834.
Step: 1112, Car: 64 entering junction 9, at speed: 0.3562499999999996, bearing: 0.02239184417094834.
Step: 1115, Car: 67 leaving junction, at speed: 0.47499999999999987, bearing: 180.00027039977869.
Step: 1116, Car: 62 leaving junction, at speed: 0.4937499999999997, bearing: 15.027474687638318.
Step: 1117, Car: 67 entering junction 25, at speed: 0.26249999999999984, bearing: 180.00027039977869.
Step: 1120, Car: 58 leaving junction, at speed: 0.4249999999999997, bearing: 90.0000826995037.
Step: 1124, Car: 152 entering junction 40, at speed: 0.24375000000000002, bearing: 90.00001171500087.
Step: 1124, Car: 352 entering junction 3, at speed: 0.2, bearing: 90.22717484344138.
Step: 1128, Car: 269 entering junction 42, at speed: 0.21249999999999997, bearing: 2.043204716023887E-4.
Step: 1129, Car: 55 entering junction 13, at speed: 0.24375000000000002, bearing: 180.00004224542442.
Step: 1130, Car: 67 leaving junction, at speed: 0.5374999999999996, bearing: 180.00000050408522.
Step: 1133, Car: 152 leaving junction, at speed: 0.3749999999999999, bearing: 300.0000117150009.
Step: 1133, Car: 352 leaving junction, at speed: 0.48749999999999993, bearing: 300.2271748434414.
Step: 1134, Car: 55 leaving junction, at speed: 0.48749999999999993, bearing: 251.8906970305355.
Step: 1135, Car: 64 leaving junction, at speed: 0.2, bearing: 165.7513534859987.
Step: 1137, Car: 64 entering junction 3, at speed: 0.30000000000000004, bearing: 165.7513534859987.
Step: 1137, Car: 269 leaving junction, at speed: 0.5999999999999999, bearing: 210.0002043204716.
Step: 1141, Car: 60 entering junction 27, at speed: 0.15625, bearing: 90.0.
Step: 1142, Car: 1246 entering junction 9, at speed: 0.21875000000000006, bearing: 180.01148360292922.
Step: 1144, Car: 64 leaving junction, at speed: 0.13124999999999998, bearing: 259.34611441136957.
Step: 1145, Car: 341 entering junction 25, at speed: 0.2750000000000011, bearing: 5.95660224565074E-6.
Step: 1149, Car: 62 entering junction 3, at speed: 0.28124999999999967, bearing: 359.43971167118497.
Step: 1150, Car: 1246 leaving junction, at speed: 0.50625, bearing: 45.01148360292922.
Step: 1150, Car: 341 leaving junction, at speed: 0.41875000000000107, bearing: 73.50069013038004.
Step: 1150, Car: 53 entering junction 29, at speed: 0.24375000000000002, bearing: 179.9998085388621.
Step: 1155, Car: 60 leaving junction, at speed: 0.4312499999999998, bearing: 38.473793141108914.
Step: 1158, Car: 62 leaving junction, at speed: 0.5687499999999995, bearing: 209.43971167118497.
Step: 1165, Car: 352 entering junction 15, at speed: 0.2749999999999999, bearing: 269.86856014958164.
Step: 1166, Car: 65 entering junction 37, at speed: 0.26874999999999977, bearing: 3.995615719402497E-5.
Step: 1172, Car: 51 entering junction 42, at speed: 0.25, bearing: 1.9887270306443247E-4.
Step: 1174, Car: 352 leaving junction, at speed: 0.5624999999999998, bearing: 119.86856014958164.
Step: 1176, Car: 65 leaving junction, at speed: 0.49999999999999967, bearing: 195.0000399561572.
Step: 1179, Car: 1025 entering junction 29, at speed: 0.2062500000000012, bearing: 89.99989664544773.
Step: 1181, Car: 51 leaving junction, at speed: 0.38124999999999987, bearing: 210.00019887270304.
Step: 1185, Car: 50 entering junction 29, at speed: 0.2, bearing: 269.99999507127876.
Step: 1185, Car: 50 would not have stopped in time, excess speed = 0.04375000000000001 in junction 29, at speed: 0.0, bearing: 269.99999507127876.
Step: 1186, Car: 50 entering junction 29, at speed: 0.0, bearing: 269.99999507127876.
Step: 1187, Car: 50 entering junction 29, at speed: 0.1, bearing: 269.99999507127876.
Step: 1188, Car: 1025 leaving junction, at speed: 0.5937500000000011, bearing: 299.99989664544773.
Step: 1188, Car: 50 entering junction 29, at speed: 0.0, bearing: 269.99999507127876.
Step: 1190, Car: 1029 leaving junction, at speed: 0.1, bearing: 270.0000017529241.
Step: 1191, Car: 62 entering junction 33, at speed: 0.29999999999999954, bearing: 179.50394080406616.
Step: 1193, Car: 64 entering junction 15, at speed: 0.20000000000000012, bearing: 269.77274080983284.
Step: 1196, Car: 50 leaving junction, at speed: 0.34375, bearing: 334.29237186282666.
Step: 1201, Car: 62 leaving junction, at speed: 0.5312499999999994, bearing: 14.503940804066161.
Step: 1206, Car: 55 entering junction 9, at speed: 0.256250000000001, bearing: 269.9999999999933.
Step: 1206, Car: 352 entering junction 3, at speed: 0.2937499999999998, bearing: 89.47364774536693.
Step: 1207, Car: 64 leaving junction, at speed: 0.475, bearing: 270.0032692030294.
Step: 1211, Car: 55 leaving junction, at speed: 0.5000000000000009, bearing: 348.3185275559029.
Step: 1215, Car: 352 leaving junction, at speed: 0.5812499999999997, bearing: 299.4736477453669.
Step: 1223, Car: 67 entering junction 13, at speed: 0.21875000000000006, bearing: 180.00000000000162.
Step: 1231, Car: 1246 entering junction 1, at speed: 0.2375, bearing: 0.010804558986645724.
Step: 1233, Car: 52 entering junction 34, at speed: 0.2, bearing: 269.9999995161983.
Step: 1233, Car: 52 would not have stopped in time, excess speed = 0.04375000000000001 in junction 34, at speed: 0.0, bearing: 269.9999995161983.
Step: 1234, Car: 52 entering junction 34, at speed: 0.0, bearing: 269.9999995161983.
Step: 1235, Car: 52 entering junction 34, at speed: 0.1, bearing: 269.9999995161983.
Step: 1236, Car: 67 leaving junction, at speed: 0.4937499999999999, bearing: 126.53913497936435.
Step: 1236, Car: 52 entering junction 34, at speed: 0.0, bearing: 269.9999995161983.
Step: 1237, Car: 52 entering junction 34, at speed: 0.1, bearing: 269.9999995161983.
Step: 1237, Car: 62 entering junction 3, at speed: 0.26249999999999946, bearing: 359.04169173400027.
Step: 1238, Car: 52 entering junction 34, at speed: 0.0, bearing: 269.9999995161983.
Step: 1239, Car: 52 entering junction 34, at speed: 0.1, bearing: 269.9999995161983.
Step: 1240, Car: 52 entering junction 34, at speed: 0.0, bearing: 269.9999995161983.
Step: 1241, Car: 52 entering junction 34, at speed: 0.1, bearing: 269.9999995161983.
Step: 1241, Car: 1246 leaving junction, at speed: 0.4687499999999999, bearing: 195.01080455898665.
Step: 1242, Car: 52 entering junction 34, at speed: 0.0, bearing: 269.9999995161983.
Step: 1242, Car: 53 leaving junction, at speed: 0.1, bearing: 127.62450110675647.
Step: 1243, Car: 52 entering junction 34, at speed: 0.1, bearing: 269.9999995161983.
Step: 1244, Car: 52 entering junction 34, at speed: 0.0, bearing: 269.9999995161983.
Step: 1245, Car: 65 entering junction 27, at speed: 0.28749999999999964, bearing: 179.99263494173024.
Step: 1245, Car: 352 entering junction 15, at speed: 0.3124999999999997, bearing: 269.17939375560826.
Step: 1245, Car: 52 entering junction 34, at speed: 0.1, bearing: 269.9999995161983.
Step: 1246, Car: 52 entering junction 34, at speed: 0.0, bearing: 269.9999995161983.
Step: 1246, Car: 60 entering junction 37, at speed: 0.21874999999999978, bearing: 0.006854668584577908.
Step: 1246, Car: 62 leaving junction, at speed: 0.5499999999999994, bearing: 209.04169173400027.
Step: 1247, Car: 52 entering junction 34, at speed: 0.1, bearing: 269.9999995161983.
Step: 1248, Car: 52 entering junction 34, at speed: 0.0, bearing: 269.9999995161983.
Step: 1249, Car: 52 entering junction 34, at speed: 0.1, bearing: 269.9999995161983.
Step: 1250, Car: 52 entering junction 34, at speed: 0.0, bearing: 269.9999995161983.
Step: 1251, Car: 52 entering junction 34, at speed: 0.1, bearing: 269.9999995161983.
Step: 1251, Car: 269 entering junction 29, at speed: 0.2, bearing: 179.99977295826358.
Step: 1252, Car: 52 entering junction 34, at speed: 0.0, bearing: 269.9999995161983.
Step: 1253, Car: 52 entering junction 34, at speed: 0.1, bearing: 269.9999995161983.
Step: 1254, Car: 52 entering junction 34, at speed: 0.0, bearing: 269.9999995161983.
Step: 1254, Car: 352 leaving junction, at speed: 0.5999999999999996, bearing: 119.17939375560826.
Step: 1255, Car: 60 leaving junction, at speed: 0.34999999999999964, bearing: 210.0068546685846.
Step: 1255, Car: 52 entering junction 34, at speed: 0.1, bearing: 269.9999995161983.
Step: 1256, Car: 52 entering junction 34, at speed: 0.0, bearing: 269.9999995161983.
Step: 1257, Car: 52 entering junction 34, at speed: 0.1, bearing: 269.9999995161983.
Step: 1258, Car: 65 leaving junction, at speed: 0.46249999999999947, bearing: 180.00040347234815.
Step: 1258, Car: 52 entering junction 34, at speed: 0.0, bearing: 269.9999995161983.
Step: 1259, Car: 52 entering junction 34, at speed: 0.1, bearing: 269.9999995161983.
Step: 1260, Car: 52 entering junction 34, at speed: 0.0, bearing: 269.9999995161983.
Step: 1261, Car: 65 entering junction 25, at speed: 0.24999999999999944, bearing: 180.00040347234815.
Step: 1261, Car: 52 entering junction 34, at speed: 0.1, bearing: 269.9999995161983.
Step: 1262, Car: 52 entering junction 34, at speed: 0.0, bearing: 269.9999995161983.
Step: 1262, Car: 58 entering junction 35, at speed: 0.04375000000000001, bearing: 90.00000000079736.
Step: 1263, Car: 52 entering junction 34, at speed: 0.1, bearing: 269.9999995161983.
Step: 1264, Car: 52 entering junction 34, at speed: 0.0, bearing: 269.9999995161983.
Step: 1265, Car: 52 entering junction 34, at speed: 0.1, bearing: 269.9999995161983.
Step: 1266, Car: 50 entering junction 42, at speed: 0.30625000000000013, bearing: 359.9998736072698.
Step: 1266, Car: 52 entering junction 34, at speed: 0.0, bearing: 269.9999995161983.
Step: 1267, Car: 52 entering junction 34, at speed: 0.1, bearing: 269.9999995161983.
Step: 1268, Car: 52 entering junction 34, at speed: 0.0, bearing: 269.9999995161983.
Step: 1269, Car: 52 entering junction 34, at speed: 0.1, bearing: 269.9999995161983.
Step: 1269, Car: 58 leaving junction, at speed: 0.34375, bearing: 330.00000000079734.
Step: 1270, Car: 52 entering junction 34, at speed: 0.0, bearing: 269.9999995161983.
Step: 1271, Car: 52 entering junction 34, at speed: 0.1, bearing: 269.9999995161983.
Step: 1272, Car: 52 entering junction 34, at speed: 0.0, bearing: 269.9999995161983.
Step: 1273, Car: 52 entering junction 34, at speed: 0.1, bearing: 269.9999995161983.
Step: 1274, Car: 52 entering junction 34, at speed: 0.0, bearing: 269.9999995161983.
Step: 1275, Car: 52 entering junction 34, at speed: 0.1, bearing: 269.9999995161983.
Step: 1281, Car: 62 entering junction 33, at speed: 0.2812499999999994, bearing: 179.68299854030545.
Step: 1284, Car: 50 leaving junction, at speed: 0.1, bearing: 180.30641084231132.
Step: 1290, Car: 1029 has left the road at: Double2D[16.17695413564546,51.88176239912568], bearing: 270.0000017529241.
Step: 1291, Car: 1651 entering junction 41, at speed: 0.0, bearing: 90.0.
Step: 1291, Car: 62 leaving junction, at speed: 0.5124999999999993, bearing: 14.682998540305448.
Step: 1292, Car: 1651 entering junction 41, at speed: 0.1, bearing: 90.0.
Step: 1293, Car: 55 entering junction 1, at speed: 0.2312500000000009, bearing: 359.9964757370713.
Step: 1293, Car: 1651 entering junction 41, at speed: 0.1, bearing: 90.0.
Step: 1293, Car: 67 entering junction 11, at speed: 0.2812499999999999, bearing: 90.0488242943698.
Step: 1294, Car: 1651 entering junction 41, at speed: 0.1, bearing: 90.0.
Step: 1295, Car: 1651 entering junction 41, at speed: 0.1, bearing: 90.0.
Step: 1296, Car: 352 entering junction 3, at speed: 0.21874999999999967, bearing: 89.32463353267217.
Step: 1296, Car: 1651 entering junction 41, at speed: 0.1, bearing: 90.0.
Step: 1297, Car: 269 leaving junction, at speed: 0.1, bearing: 50.126373217242254.
Step: 1297, Car: 1651 entering junction 41, at speed: 0.1, bearing: 90.0.
Step: 1298, Car: 55 leaving junction, at speed: 0.47500000000000087, bearing: 74.60501318589961.
Step: 1298, Car: 1651 entering junction 41, at speed: 0.1, bearing: 90.0.
Step: 1299, Car: 1651 entering junction 41, at speed: 0.1, bearing: 90.0.
Step: 1300, Car: 1651 entering junction 41, at speed: 0.1, bearing: 90.0.
Step: 1301, Car: 1651 entering junction 41, at speed: 0.1, bearing: 90.0.
Step: 1302, Car: 67 leaving junction, at speed: 0.5687499999999998, bearing: 300.0488242943698.
Step: 1302, Car: 1651 entering junction 41, at speed: 0.1, bearing: 90.0.
Step: 1303, Car: 1651 entering junction 41, at speed: 0.1, bearing: 90.0.
Step: 1304, Car: 1651 entering junction 41, at speed: 0.1, bearing: 90.0.
Step: 1305, Car: 1651 entering junction 41, at speed: 0.1, bearing: 90.0.
Step: 1305, Car: 352 leaving junction, at speed: 0.5062499999999995, bearing: 299.3246335326722.
Step: 1306, Car: 54 entering junction 29, at speed: 0.24375000000000002, bearing: 269.9999905717317.
Step: 1306, Car: 1651 entering junction 41, at speed: 0.1, bearing: 90.0.
Step: 1307, Car: 1651 entering junction 41, at speed: 0.1, bearing: 90.0.
Step: 1308, Car: 1651 entering junction 41, at speed: 0.1, bearing: 90.0.
Step: 1308, Car: 1025 entering junction 25, at speed: 0.2, bearing: 269.99970861265314.
Step: 1309, Car: 1651 entering junction 41, at speed: 0.1, bearing: 90.0.
Step: 1310, Car: 1651 entering junction 41, at speed: 0.1, bearing: 90.0.
Step: 1311, Car: 1651 entering junction 41, at speed: 0.1, bearing: 90.0.
Step: 1312, Car: 1651 entering junction 41, at speed: 0.1, bearing: 90.0.
Step: 1313, Car: 1651 entering junction 41, at speed: 0.1, bearing: 90.0.
Step: 1314, Car: 1651 entering junction 41, at speed: 0.1, bearing: 90.0.
Step: 1315, Car: 54 leaving junction, at speed: 0.6312499999999999, bearing: 119.9999905717317.
Step: 1315, Car: 1651 entering junction 41, at speed: 0.1, bearing: 90.0.
Step: 1316, Car: 1651 entering junction 41, at speed: 0.1, bearing: 90.0.
Step: 1317, Car: 1651 entering junction 41, at speed: 0.1, bearing: 90.0.
Step: 1318, Car: 1025 leaving junction, at speed: 0.1, bearing: 159.1289894937243.
Step: 1318, Car: 1651 entering junction 41, at speed: 0.1, bearing: 90.0.
Step: 1318, Car: 341 entering junction 29, at speed: 0.24375000000000002, bearing: 89.99980426338337.
Step: 1319, Car: 1651 entering junction 41, at speed: 0.1, bearing: 90.0.
Step: 1320, Car: 1651 entering junction 41, at speed: 0.1, bearing: 90.0.
Step: 1320, Car: 1025 entering junction 25, at speed: 0.2, bearing: 189.1289894937243.
Step: 1321, Car: 1651 entering junction 41, at speed: 0.1, bearing: 90.0.
Step: 1322, Car: 1651 entering junction 41, at speed: 0.1, bearing: 90.0.
Step: 1323, Car: 1651 entering junction 41, at speed: 0.1, bearing: 90.0.
Step: 1324, Car: 1651 entering junction 41, at speed: 0.1, bearing: 90.0.
Step: 1325, Car: 1651 entering junction 41, at speed: 0.1, bearing: 90.0.
Step: 1326, Car: 1651 entering junction 41, at speed: 0.1, bearing: 90.0.
Step: 1327, Car: 1651 entering junction 41, at speed: 0.1, bearing: 90.0.
Step: 1328, Car: 1651 entering junction 41, at speed: 0.1, bearing: 90.0.
Step: 1329, Car: 1651 entering junction 41, at speed: 0.1, bearing: 90.0.
Step: 1330, Car: 1651 entering junction 41, at speed: 0.1, bearing: 90.0.
Step: 1331, Car: 62 entering junction 3, at speed: 0.2437499999999993, bearing: 359.3301745170322.
Step: 1331, Car: 341 leaving junction, at speed: 0.5187499999999998, bearing: 37.763558919358445.
Step: 1331, Car: 1651 entering junction 41, at speed: 0.1, bearing: 90.0.
Step: 1332, Car: 1651 entering junction 41, at speed: 0.1, bearing: 90.0.
Step: 1333, Car: 1651 entering junction 41, at speed: 0.1, bearing: 90.0.
Step: 1334, Car: 1246 entering junction 9, at speed: 0.04375000000000001, bearing: 179.98636829167606.
Step: 1334, Car: 1025 leaving junction, at speed: 0.54375, bearing: 338.4618234332584.
Step: 1337, Car: 1025 entering junction 27, at speed: 0.27499999999999997, bearing: 338.4618234332584.
Step: 1337, Car: 65 leaving junction, at speed: 0.54375, bearing: 126.0854379658079.
Step: 1338, Car: 1651 leaving junction, at speed: 0.34375, bearing: 89.99999999999937.
Step: 1342, Car: 52 leaving junction, at speed: 0.30000000000000004, bearing: 111.48641719037283.
Step: 1344, Car: 352 entering junction 15, at speed: 0.23749999999999954, bearing: 269.79308642235327.
Step: 1347, Car: 62 leaving junction, at speed: 0.46249999999999913, bearing: 307.2349692841038.
Step: 1350, Car: 1025 leaving junction, at speed: 0.5499999999999998, bearing: 308.13588313993995.
Step: 1356, Car: 152 entering junction 29, at speed: 0.24375000000000002, bearing: 269.99995451371115.
Step: 1356, Car: 67 entering junction 13, at speed: 0.29999999999999977, bearing: 269.9656908399022.
Step: 1358, Car: 352 leaving junction, at speed: 0.5124999999999994, bearing: 270.0033549927814.
Step: 1361, Car: 152 leaving junction, at speed: 0.48749999999999993, bearing: 342.2762997109904.
Step: 1361, Car: 53 entering junction 40, at speed: 0.2500000000000002, bearing: 90.00001273492856.
Step: 1361, Car: 67 leaving junction, at speed: 0.5437499999999997, bearing: 341.75562979232046.
Step: 1363, Car: 1246 leaving junction, at speed: 0.3749999999999999, bearing: 180.0002814269448.
Step: 1364, Car: 1246 entering junction 3, at speed: 0.47499999999999987, bearing: 180.0002814269448.
Step: 1370, Car: 60 entering junction 27, at speed: 0.24375000000000002, bearing: 179.99547087290043.
Step: 1371, Car: 53 leaving junction, at speed: 0.48125000000000007, bearing: 285.00001273492853.
Step: 1373, Car: 1246 leaving junction, at speed: 0.44999999999999973, bearing: 30.00028142694481.
Step: 1374, Car: 51 entering junction 29, at speed: 0.2, bearing: 179.99958183228944.
Step: 1374, Car: 1246 entering junction 9, at speed: 0.5499999999999997, bearing: 30.00028142694481.
Step: 1374, Car: 58 entering junction 11, at speed: 0.2, bearing: 270.0007842123366.
Step: 1377, Car: 64 entering junction 34, at speed: 0.2, bearing: 270.0000000001111.
Step: 1377, Car: 64 would not have stopped in time, excess speed = 0.04375000000000001 in junction 34, at speed: 0.0, bearing: 270.0000000001111.
Step: 1377, Car: 1246 leaving junction, at speed: 0.5937499999999997, bearing: 59.40031822558825.
Step: 1378, Car: 64 entering junction 34, at speed: 0.0, bearing: 270.0000000001111.
Step: 1379, Car: 64 entering junction 34, at speed: 0.1, bearing: 270.0000000001111.
Step: 1379, Car: 60 leaving junction, at speed: 0.5312499999999999, bearing: 29.995470872900427.
Step: 1380, Car: 64 entering junction 34, at speed: 0.0, bearing: 270.0000000001111.
Step: 1381, Car: 64 entering junction 34, at speed: 0.1, bearing: 270.0000000001111.
Step: 1381, Car: 269 entering junction 42, at speed: 0.26249999999999996, bearing: 4.501936412161534E-4.
Step: 1382, Car: 64 entering junction 34, at speed: 0.1, bearing: 270.0000000001111.
Step: 1383, Car: 64 entering junction 34, at speed: 0.1, bearing: 270.0000000001111.
Step: 1383, Car: 62 entering junction 15, at speed: 0.26874999999999916, bearing: 270.6137307335621.
Step: 1384, Car: 64 entering junction 34, at speed: 0.1, bearing: 270.0000000001111.
Step: 1385, Car: 64 entering junction 34, at speed: 0.1, bearing: 270.0000000001111.
Step: 1386, Car: 64 entering junction 34, at speed: 0.1, bearing: 270.0000000001111.
Step: 1387, Car: 64 entering junction 34, at speed: 0.1, bearing: 270.0000000001111.
Step: 1387, Car: 58 leaving junction, at speed: 0.47499999999999987, bearing: 217.0062121829572.
Step: 1388, Car: 62 leaving junction, at speed: 0.4124999999999991, bearing: 340.9340170430726.
Step: 1388, Car: 64 entering junction 34, at speed: 0.1, bearing: 270.0000000001111.
Step: 1388, Car: 51 leaving junction, at speed: 0.5749999999999998, bearing: 127.86796380093553.
Step: 1389, Car: 64 entering junction 34, at speed: 0.1, bearing: 270.0000000001111.
Step: 1390, Car: 64 entering junction 34, at speed: 0.1, bearing: 270.0000000001111.
Step: 1390, Car: 269 leaving junction, at speed: 0.3937499999999998, bearing: 210.0004501936412.
Step: 1391, Car: 64 entering junction 34, at speed: 0.1, bearing: 270.0000000001111.
Step: 1392, Car: 64 entering junction 34, at speed: 0.1, bearing: 270.0000000001111.
Step: 1393, Car: 64 entering junction 34, at speed: 0.1, bearing: 270.0000000001111.
Step: 1394, Car: 64 entering junction 34, at speed: 0.1, bearing: 270.0000000001111.
Step: 1395, Car: 64 entering junction 34, at speed: 0.1, bearing: 270.0000000001111.
Step: 1396, Car: 64 entering junction 34, at speed: 0.1, bearing: 270.0000000001111.
Step: 1397, Car: 64 entering junction 34, at speed: 0.0, bearing: 270.0000000001111.
Step: 1398, Car: 64 entering junction 34, at speed: 0.1, bearing: 270.0000000001111.
Step: 1406, Car: 54 entering junction 40, at speed: 0.2, bearing: 89.99998483173317.
Step: 1415, Car: 54 leaving junction, at speed: 0.5874999999999999, bearing: 299.9999848317332.
Step: 1426, Car: 341 entering junction 42, at speed: 0.21249999999999997, bearing: 2.0979605396380808E-4.
Step: 1432, Car: 52 entering junction 15, at speed: 0.22500000000000042, bearing: 90.00000100104002.
Step: 1436, Car: 341 leaving junction, at speed: 0.1874999999999999, bearing: 195.00020979605398.
Step: 1437, Car: 62 entering junction 17, at speed: 0.19999999999999907, bearing: 359.7409708811329.
Step: 1437, Car: 64 leaving junction, at speed: 0.30000000000000004, bearing: 109.3415021880195.
Step: 1440, Car: 65 entering junction 29, at speed: 0.15625000000000006, bearing: 90.00021531307517.
Step: 1440, Car: 55 entering junction 32, at speed: 0.2, bearing: 89.99634774063844.
Step: 1441, Car: 1651 entering junction 27, at speed: 0.2, bearing: 90.0.
Step: 1446, Car: 62 leaving junction, at speed: 0.23124999999999896, bearing: 209.7409708811329.
Step: 1446, Car: 52 leaving junction, at speed: 0.5000000000000002, bearing: 38.07641470572096.
Step: 1447, Car: 152 entering junction 42, at speed: 0.2375000000000001, bearing: 359.9999132632976.
Step: 1448, Car: 55 leaving junction, at speed: 0.48749999999999993, bearing: 314.99634774063844.
Step: 1449, Car: 58 entering junction 36, at speed: 0.26249999999999984, bearing: 180.04803954583832.
Step: 1450, Car: 67 entering junction 25, at speed: 0.22500000000000014, bearing: 359.9999974122478.
Step: 1450, Car: 1651 leaving junction, at speed: 0.48749999999999993, bearing: 300.0.
Step: 1450, Car: 1246 entering junction 13, at speed: 0.23750000000000077, bearing: 89.99999999999463.
Step: 1454, Car: 65 leaving junction, at speed: 0.5312499999999999, bearing: 38.01996862348652.
Step: 1455, Car: 67 leaving junction, at speed: 0.36875000000000013, bearing: 68.90836644007966.
Step: 1456, Car: 60 entering junction 37, at speed: 0.2624999999999999, bearing: 359.99474108876524.
Step: 1457, Car: 152 leaving junction, at speed: 0.46875, bearing: 194.99991326329763.
Step: 1458, Car: 53 entering junction 29, at speed: 0.2, bearing: 269.99999621216597.
Step: 1459, Car: 58 leaving junction, at speed: 0.4937499999999997, bearing: 15.048039545838321.
Step: 1463, Car: 1246 leaving junction, at speed: 0.5125000000000006, bearing: 90.00000000000033.
Step: 1466, Car: 60 leaving junction, at speed: 0.4937499999999998, bearing: 194.99474108876524.
Step: 1466, Car: 50 entering junction 29, at speed: 0.2, bearing: 180.00000417916115.
Step: 1466, Car: 50 would not have stopped in time, excess speed = 0.04375000000000001 in junction 29, at speed: 0.0, bearing: 180.00000417916115.
Step: 1467, Car: 50 entering junction 29, at speed: 0.1, bearing: 180.00000417916115.
Step: 1468, Car: 50 entering junction 29, at speed: 0.1, bearing: 180.00000417916115.
Step: 1469, Car: 50 entering junction 29, at speed: 0.1, bearing: 180.00000417916115.
Step: 1470, Car: 50 entering junction 29, at speed: 0.0, bearing: 180.00000417916115.
Step: 1471, Car: 50 entering junction 29, at speed: 0.0, bearing: 180.00000417916115.
Step: 1472, Car: 50 entering junction 29, at speed: 0.1, bearing: 180.00000417916115.
Step: 1473, Car: 50 entering junction 29, at speed: 0.0, bearing: 180.00000417916115.
Step: 1474, Car: 50 entering junction 29, at speed: 0.0, bearing: 180.00000417916115.
Step: 1475, Car: 50 entering junction 29, at speed: 0.0, bearing: 180.00000417916115.
Step: 1476, Car: 50 entering junction 29, at speed: 0.1, bearing: 180.00000417916115.
Step: 1477, Car: 50 entering junction 29, at speed: 0.0, bearing: 180.00000417916115.
Step: 1478, Car: 50 entering junction 29, at speed: 0.0, bearing: 180.00000417916115.
Step: 1479, Car: 50 entering junction 29, at speed: 0.0, bearing: 180.00000417916115.
Step: 1482, Car: 51 entering junction 40, at speed: 0.2, bearing: 90.0000043992009.
Step: 1484, Car: 62 entering junction 15, at speed: 0.27499999999999897, bearing: 179.94654300859347.
Step: 1491, Car: 52 entering junction 17, at speed: 0.23125000000000023, bearing: 0.5454334229512698.
Step: 1491, Car: 51 leaving junction, at speed: 0.5874999999999999, bearing: 300.0000043992009.
Step: 1494, Car: 62 leaving junction, at speed: 0.5062499999999989, bearing: 14.946543008593466.
Step: 1498, Car: 352 entering junction 34, at speed: 0.2, bearing: 270.00000000004945.
Step: 1499, Car: 1025 entering junction 41, at speed: 0.2, bearing: 270.0.
Step: 1499, Car: 1025 would not have stopped in time, excess speed = 0.04375000000000001 in junction 41, at speed: 0.0, bearing: 270.0.
Step: 1500, Car: 1025 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 1500, Car: 52 leaving junction, at speed: 0.5187500000000002, bearing: 210.54543342295125.
Step: 1501, Car: 1025 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 1502, Car: 1025 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 1503, Car: 1025 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 1504, Car: 1025 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 1504, Car: 50 leaving junction, at speed: 0.4, bearing: 59.361109497283024.
Step: 1505, Car: 1025 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 1505, Car: 352 leaving junction, at speed: 0.5, bearing: 150.6749087902483.
